ItemRelationshipID,First_Item_ID,First_Item_Name,Second_Item_ID,Second_Item_Name,Relation_ID,Relation,Erudite,InverseErudite,IsPalindromic,IsTransitiveClosureSafe
53312,34942,Amatoxins,3742,Diarrhoea,2,Cause-effect,"may cause","may be caused by",False,False
54536,35105,Linaclotide,3742,Diarrhoea,2,Cause-effect,"may cause","may be caused by",False,False
57392,36340,Nintedanib,3742,Diarrhoea,2,Cause-effect,"may cause","may be caused by",False,False
57617,36381,"Cholic acid",3742,Diarrhoea,2,Cause-effect,"may cause","may be caused by",False,False
96577,37690,Semaglutide,3742,Diarrhoea,2,Cause-effect,"may cause","may be caused by",False,False
59223,36604,"Lujo haemorrhagic fever",4033,"Viral haemorrhagic fever",2,Cause-effect,"may cause","may be caused by",False,False
50379,34573,"Chromosome 5q deletion syndrome",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
55327,34682,"Cranioectodermal dysplasia",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
51166,34691,"Creatine deficiency syndrome, X-linked",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
54259,35061,"Christianson syndrome",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
57854,36413,"Multiple mitochondrial dysfunctions syndrome type 1",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
59697,36671,"N syndrome",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
89538,58794,"Cohen-Gibson syndrome",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
89654,58807,"Mitochondrial short-chain enoyl-CoA hydratase 1 deficiency",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
54263,35061,"Christianson syndrome",4629,"External ophthalmoplegia",2,Cause-effect,"may cause","may be caused by",False,False
52566,34849,"Hyperuricemic nephropathy, familial juvenile type 2",5375,"Uric acid levels raised (plasma or serum)",2,Cause-effect,"may cause","may be caused by",False,False
50780,34573,"Chromosome 5q deletion syndrome",5581,Haemosiderosis,2,Cause-effect,"may cause","may be caused by",False,False
52281,34796,Pazopanib,5728,"Hepatic failure",2,Cause-effect,"may cause","may be caused by",False,False
53315,34942,Amatoxins,5728,"Hepatic failure",2,Cause-effect,"may cause","may be caused by",False,False
50986,34348,Temsirolimus,6226,Hypercholesterolaemia,2,Cause-effect,"may cause","may be caused by",False,False
49323,34348,Temsirolimus,6234,Hyperglycaemia,2,Cause-effect,"may cause","may be caused by",False,False
48479,34292,"Tufted angioma",6239,Hyperhidrosis,2,Cause-effect,"may cause","may be caused by",False,False
52204,34727,Golimumab,6330,"Hypertension, systemic",2,Cause-effect,"may cause","may be caused by",False,False
52206,34796,Pazopanib,6330,"Hypertension, systemic",2,Cause-effect,"may cause","may be caused by",False,False
50987,34348,Temsirolimus,6372,Hypertriglyceridaemia,2,Cause-effect,"may cause","may be caused by",False,False
91798,58791,Romosozumab,6412,Hypocalcaemia,2,Cause-effect,"may cause","may be caused by",False,False
52293,34796,Pazopanib,6431,Hypoglycaemia,2,Cause-effect,"may cause","may be caused by",False,False
51779,34348,Temsirolimus,6445,Hypokalaemia,2,Cause-effect,"may cause","may be caused by",False,False
52294,34796,Pazopanib,6469,Hypomagnesemia,2,Cause-effect,"may cause","may be caused by",False,False
51778,34348,Temsirolimus,6503,Hypophosphataemia,2,Cause-effect,"may cause","may be caused by",False,False
52292,34796,Pazopanib,6503,Hypophosphataemia,2,Cause-effect,"may cause","may be caused by",False,False
47055,34079,Pinacidil,6539,Hypotension,2,Cause-effect,"may cause","may be caused by",False,False
52568,34849,"Hyperuricemic nephropathy, familial juvenile type 2",6539,Hypotension,2,Cause-effect,"may cause","may be caused by",False,False
51117,34682,"Cranioectodermal dysplasia",6854,"Interstitial nephritis",2,Cause-effect,"may cause","may be caused by",False,False
51878,34767,Ferumoxytol,6959,"Iron compounds",16,"Drug family","belongs to the drug family of","is the drug family of",False,False
96579,37690,Semaglutide,7490,"Lipase levels raised (plasma)",2,Cause-effect,"may cause","may be caused by",False,False
51773,34348,Temsirolimus,7677,Lymphocytopenia,2,Cause-effect,"may cause","may be caused by",False,False
52291,34796,Pazopanib,7677,Lymphocytopenia,2,Cause-effect,"may cause","may be caused by",False,False
50777,34573,"Chromosome 5q deletion syndrome",7688,"Macrocytosis (erythrocyte)",2,Cause-effect,"may cause","may be caused by",False,False
57702,36391,Globozoospermia,7772,"Male infertility",2,Cause-effect,"may cause","may be caused by",False,False
96576,37690,Semaglutide,8817,"Nausea and vomiting",2,Cause-effect,"may cause","may be caused by",False,False
51775,34348,Temsirolimus,8994,Neutropenia,2,Cause-effect,"may cause","may be caused by",False,False
52289,34796,Pazopanib,8994,Neutropenia,2,Cause-effect,"may cause","may be caused by",False,False
47054,34079,Pinacidil,9148,Oedema,2,Cause-effect,"may cause","may be caused by",False,False
51780,34348,Temsirolimus,9148,Oedema,2,Cause-effect,"may cause","may be caused by",False,False
96580,37690,Semaglutide,9539,"Pancreatitis, acute",2,Cause-effect,"may cause","may be caused by",False,False
54852,34828,"Congenital generalized lipodystrophy type 1",10285,"Polycystic ovary syndrome",4,"Risk factor","is a risk factor for","has risk factors",False,False
50778,34573,"Chromosome 5q deletion syndrome",10703,"Red cell production reduced",2,Cause-effect,"may cause","may be caused by",False,False
52565,34849,"Hyperuricemic nephropathy, familial juvenile type 2",10703,"Red cell production reduced",2,Cause-effect,"may cause","may be caused by",False,False
55296,35200,"Malouf syndrome",10704,"Hutchinson-Gilford progeria syndrome",20,Allelic,"may be allelic with","may be allelic with",True,False
52295,34796,Pazopanib,11104,"QT lengthening",2,Cause-effect,"may cause","may be caused by",False,False
67127,37715,Macimorelin,11104,"QT lengthening",2,Cause-effect,"may cause","may be caused by",False,False
53313,34942,Amatoxins,11263,"Renal failure, acute",2,Cause-effect,"may cause","may be caused by",False,False
51118,34682,"Cranioectodermal dysplasia",11288,"Renal failure, chronic",2,Cause-effect,"may cause","may be caused by",False,False
52567,34849,"Hyperuricemic nephropathy, familial juvenile type 2",11288,"Renal failure, chronic",2,Cause-effect,"may cause","may be caused by",False,False
55334,34682,"Cranioectodermal dysplasia",11416,"Retinal pathology",2,Cause-effect,"may cause","may be caused by",False,False
23659,12389,"ST segment depression",1,"EKG abnormalities",0,Classification,"belong(s) to the category of","is the category containing",False,False
18058,13494,"U waves tall",1,"EKG abnormalities",3,"Cause-effect child-parent (subtype)","is a subtype of","has subtype(s)",False,True
8133,11245,"Renal adenocarcinoma",16,"AA amyloidosis",2,Cause-effect,"may cause","may be caused by",False,False
4525,6242,Hyperkalaemia,92,"Metabolic acidosis",2,Cause-effect,"may cause","may be caused by",False,False
34982,3861,Disulfiram,325,Ethanol,12,Interaction,"interacts with","interacts with",True,False
5690,7845,"Marfan syndrome",829,"Aortic valve incompetence",2,Cause-effect,"may cause","may be caused by",False,False
1826,2505,Cholangiocarcinoma,943,Ascites,2,Cause-effect,"may cause","may be caused by",False,False
6035,8335,"Benign recurrent meningitis",945,"Aseptic meningitis",2,Cause-effect,"may cause","may be caused by",False,False
6371,8768,Naegleria,945,"Aseptic meningitis",2,Cause-effect,"may cause","may be caused by",False,False
20104,10019,Phimosis,1229,Balanitis,4,"Risk factor","is a risk factor for","has risk factors",False,False
3151,4345,"Epidural anaesthesia",1416,"Birth hypoxia",2,Cause-effect,"may cause","may be caused by",False,False
6077,8397,"Multiple pregnancy",1416,"Birth hypoxia",2,Cause-effect,"may cause","may be caused by",False,False
8703,12032,"Maternal short stature",1416,"Birth hypoxia",2,Cause-effect,"may cause","may be caused by",False,False
1760,2433,Chloroquine,1513,"Blue nails",2,Cause-effect,"may cause","may be caused by",False,False
22309,16403,"Cerebral metastases",1578,"Intracranial space-occupying lesion",2,Cause-effect,"may cause","may be caused by",False,False
23834,5938,"HIV-1 disease",1617,"Breast feeding",10,Contraindication,"may contraindicate","may be contraindicated with",False,False
10292,14213,"Yellow nail syndrome",1684,Bronchiectasis,2,Cause-effect,"may cause","may be caused by",False,False
30861,7233,Labetalol,1715,Bronchospasm,2,Cause-effect,"may cause","may be caused by",False,False
10046,13882,"Visceral larva migrans",1715,Bronchospasm,2,Cause-effect,"may cause","may be caused by",False,False
34973,3321,Cyclosporin,1984,Carbamazepine,12,Interaction,"interacts with","interacts with",True,False
20403,8569,"Myocardial rupture",2095,"Cardiac arrest",2,Cause-effect,"may cause","may be caused by",False,False
6219,8569,"Myocardial rupture",2128,"Pericardial effusion",2,Cause-effect,"may cause","may be caused by",False,False
23565,7137,"Kearns-Sayre syndrome",2218,"Cerebellar syndrome",2,Cause-effect,"may cause","may be caused by",False,False
11239,9313,Osteoarthritis,2309,"Cervical myelopathy",4,"Risk factor","is a risk factor for","has risk factors",False,False
1761,2433,Chloroquine,2860,"Optic nerve disorder",2,Cause-effect,"may cause","may be caused by",False,False
5185,7137,"Kearns-Sayre syndrome",2861,"3rd cranial nerve disorder",2,Cause-effect,"may cause","may be caused by",False,False
5186,7137,"Kearns-Sayre syndrome",2866,"4th cranial nerve disorder",2,Cause-effect,"may cause","may be caused by",False,False
5187,7137,"Kearns-Sayre syndrome",2868,"6th cranial nerve disorder",2,Cause-effect,"may cause","may be caused by",False,False
9935,13722,Vancomycin,2874,"Sensorineural hearing loss",2,Cause-effect,"may cause","may be caused by",False,False
1762,2433,Chloroquine,2999,"Colour vision impairment",2,Cause-effect,"may cause","may be caused by",False,False
424,552,Amitriptyline,3080,Constipation,2,Cause-effect,"may cause","may be caused by",False,False
1884,2584,Colestyramine,3080,Constipation,2,Cause-effect,"may cause","may be caused by",False,False
1763,2433,Chloroquine,3110,"Corneal opacity",2,Cause-effect,"may cause","may be caused by",False,False
2469,3382,Cystinosis,3110,"Corneal opacity",2,Cause-effect,"may cause","may be caused by",False,False
7849,10835,"Pseudohypoparathyroidism type 1a",3110,"Corneal opacity",2,Cause-effect,"may cause","may be caused by",False,False
8497,11756,Salbutamol,3151,Cramp,2,Cause-effect,"may cause","may be caused by",False,False
23603,13378,"Chromosome 18 trisomy syndrome",3218,"Cryptorchism (maldescended or ectopic testis)",2,Cause-effect,"may cause","may be caused by",False,False
54001,7137,"Kearns-Sayre syndrome",3233,"CSF protein levels raised",2,Cause-effect,"may cause","may be caused by",False,False
2470,3382,Cystinosis,3637,"Diabetes insipidus, nephrogenic",2,Cause-effect,"may cause","may be caused by",False,False
1764,2433,Chloroquine,3742,Diarrhoea,2,Cause-effect,"may cause","may be caused by",False,False
1885,2584,Colestyramine,3742,Diarrhoea,2,Cause-effect,"may cause","may be caused by",False,False
2925,4033,"Viral haemorrhagic fever",3742,Diarrhoea,2,Cause-effect,"may cause","may be caused by",False,False
20225,7698,"Malabsorption syndrome",3742,Diarrhoea,2,Cause-effect,"may cause","may be caused by",False,False
3152,4345,"Epidural anaesthesia",4025,Dystocia,2,Cause-effect,"may cause","may be caused by",False,False
6078,8397,"Multiple pregnancy",4025,Dystocia,2,Cause-effect,"may cause","may be caused by",False,False
8704,12032,"Maternal short stature",4025,Dystocia,2,Cause-effect,"may cause","may be caused by",False,False
425,552,Amitriptyline,4328,Eosinophilia,2,Cause-effect,"may cause","may be caused by",False,False
5964,8231,Minocycline,4328,Eosinophilia,2,Cause-effect,"may cause","may be caused by",False,False
9936,13722,Vancomycin,4328,Eosinophilia,2,Cause-effect,"may cause","may be caused by",False,False
10047,13882,"Visceral larva migrans",4328,Eosinophilia,2,Cause-effect,"may cause","may be caused by",False,False
10267,14176,"Wiskott-Aldrich syndrome",4328,Eosinophilia,2,Cause-effect,"may cause","may be caused by",False,False
50673,13722,Vancomycin,4450,"Erythema multiforme",2,Cause-effect,"may cause","may be caused by",False,False
1058,1439,Blastomycosis,4461,"Erythema nodosum",2,Cause-effect,"may cause","may be caused by",False,False
24804,4033,"Viral haemorrhagic fever",4466,Erythema,2,Cause-effect,"may cause","may be caused by",False,False
7460,10295,Polycythaemia,4476,Erythromelalgia,2,Cause-effect,"may cause","may be caused by",False,False
35156,3321,Cyclosporin,4482,Erythromycin,12,Interaction,"interacts with","interacts with",True,False
46806,4478,"Erythromycin estolate",4482,Erythromycin,26,"See also","see also","see also",True,False
849,1142,Autism,4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
7850,10835,"Pseudohypoparathyroidism type 1a",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
9689,13378,"Chromosome 18 trisomy syndrome",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
10926,5208,"Gestational hypertension",4512,"Essential hypertension",6,Association,"is associated with","is associated with",True,False
5188,7137,"Kearns-Sayre syndrome",4629,"External ophthalmoplegia",2,Cause-effect,"may cause","may be caused by",False,False
595,771,"Anovulatory cycles",4786,"Female infertility",2,Cause-effect,"may cause","may be caused by",False,False
5576,7698,"Malabsorption syndrome",4786,"Female infertility",2,Cause-effect,"may cause","may be caused by",False,False
23287,2433,Chloroquine,4847,"Fixed drug eruption",2,Cause-effect,"may cause","may be caused by",False,False
6079,8397,"Multiple pregnancy",4889,"Fetal malposition",2,Cause-effect,"may cause","may be caused by",False,False
5577,7698,"Malabsorption syndrome",4894,"Folate deficiency",2,Cause-effect,"may cause","may be caused by",False,False
10268,14176,"Wiskott-Aldrich syndrome",5245,Glomerulonephritis,2,Cause-effect,"may cause","may be caused by",False,False
7461,10295,Polycythaemia,5375,"Uric acid levels raised (plasma or serum)",2,Cause-effect,"may cause","may be caused by",False,False
6575,9058,Nocardia,5402,"Gram positive bacilli / rods",2,Cause-effect,"may cause","may be caused by",False,False
7733,10667,Probucol,5667,"High density lipoprotein levels low (plasma or serum)",2,Cause-effect,"may cause","may be caused by",False,False
10542,1331,"Idiopathic intracranial hypertension",6160,"Cushing syndrome",6,Association,"is associated with","is associated with",True,False
